棋譜	483	572	10
棋風	240	71	5
棍棒	670	575	33
棒	9742	17215	686
棒先	3	12	1
棒切れ	38	171	16
棒引き	68	154	8
棒手振り	11	11	4
棒杙	2	4	1
棒状	1036	1039	59
棒立ち	47	153	19
棒縞	2	7	1
棒読み	51	357	23
棒鋼	80	62	3
棗	484	1030	68
棘	4083	2374	150
棘魚	29	29	11
棚	2971	14707	589
棚ぼた	17	56	8
棚上げ	642	499	27
棚卸し	35	2546	84
棚田	730	2447	34
棟	15951	17746	336
棟上げ	37	132	5
棟木	64	213	5
棟梁	1063	1196	69
森	38882	38390	1556
森々	3	7	3
森厳	4	89	2
森林	12350	30021	467
森閑	5	70	4
棲息	1465	229	37
棺	3409	4266	144
棺桶	410	776	34
椀	880	2095	185
植える	479	21139	749
植え付け	484	2004	38
植え付ける	167	5534	181
植え込み	165	1499	55
植え込む	19	987	28
植わる	7	908	54
植字	214	104	4
植木	1693	2113	180
植林	1200	5269	50
植樹	1478	2257	49
植毛	85	910	6
植民	29166	13672	398
植物	47150	68175	1692
植生	2223	3850	42
植皮	43	225	8
椎茸	200	3939	311
椎骨	706	885	27
検	4215	8359	49
検する	8	176	2
検事	5066	3847	258
検体	578	2809	25
検使	110	62	7
検便	38	331	19
検出	12102	11244	332
検分	335	770	23
検収	42	606	4
検品	64	1015	23
検問	972	963	53
検地	1776	675	60
検定	7928	19904	380
検察	4492	8955	339
検尿	10	305	5
検屍	26	351	46
検挙	2422	1450	86
検束	113	84	5
検査	23777	163282	2659
検校	875	309	11
検案	58	154	4
検波	281	308	6
検疫	817	2337	37
検眼	44	127	4
検知	2741	2548	56
検算	24	104	3
検索	9461	64103	2021
検見	141	76	1
検視	529	424	14
検討	28556	92703	2226
検診	632	18135	370
検証	8034	24932	531
検車	1545	181	7
検量	148	370	1
検針	78	1155	6
検閲	2802	1793	74
検非違使	651	251	24
椴	10	3	18
椹	87	111	2
椿事	51	49	2
椿油	47	313	18
楊弓	25	8	5
楊枝	112	1041	99
楓	1505	2568	238
楔	740	1471	39
楕円	7553	3836	125
楚	3834	1037	22
楚々	10	45	9
楚歌	5	11	6
業	42112	83218	3347
業主	29	394	2
業務	44526	196720	1626
業報	70	57	1
業態	2480	4508	71
業況	31	598	13
業法	953	4248	6
業火	106	180	7
業物	79	74	3
業界	20521	78343	572
業病	22	53	2
業種	2227	21625	298
業績	11488	24131	725
業者	20096	115216	783
業腹	2	30	2
楮	333	594	17
極	12858	9125	291
極まり	51	706	42
極まりない	260	2029	68
極まる	133	1722	96
極み	387	1530	54
極め	3867	394	6
極める	917	9385	297
極め付き	22	84	11
極上	350	2201	101
極光	68	81	1
極冠	66	51	3
極刑	264	383	11
極力	1940	10273	190
極右	1164	459	11
極地	807	708	14
極大	1085	976	15
極太	113	481	28
極寒	394	853	28
極小	945	1497	29
極少	238	439	12
極左	604	501	8
極度	2353	4695	129
極性	1250	1242	33
極悪	504	479	40
極意	314	2041	52
極楽	693	1734	184
極点	1309	444	5
極秘	2044	1660	90
極端	7529	27154	588
極細	99	862	26
極致	146	458	22
極言	25	10	12
極論	102	1223	35
極貧	363	456	14
極道	681	340	21
極限	3640	4361	157
楷書	608	760	17
楼	5381	2869	150
楼主	36	68	2
楼台	13	16	1
楼門	409	544	24
楼閣	288	461	13
楽	12912	56356	2225
楽々	154	3985	80
楽しい	2389	197716	5719
楽しみ	3639	66455	3108
楽しむ	6158	129431	4702
楽ちん	5	1481	120
楽人	226	139	5
楽典	61	205	7
楽劇	352	108	5
楽勝	284	1531	52
楽員	196	90	3
楽器	17208	22204	568
楽団	11851	1857	194
楽園	2083	3157	121
楽土	55	140	9
楽壇	256	47	3
楽士	157	203	10
楽天	6569	12405	523
楽屋	1303	1712	108
楽市	192	213	5
楽座	389	314	5
楽想	342	70	1
楽所	77	51	2
楽日	27	40	5
楽曲	50499	7024	178
楽章	8879	2562	115
楽節	129	34	5
楽聖	27	28	4
楽観	839	4582	132
楽譜	4271	5662	185
楽長	915	137	20
楽隊	246	161	5
楽音	120	144	3
概して	1841	2011	76
概ね	8240	907	270
概念	29739	53631	990
概括	102	385	12
概数	90	179	10
概況	292	1086	64
概略	840	3484	67
概算	702	4156	86
概要	4339	24668	353
概観	557	630	76
概説	972	706	44
概論	422	1047	23
榊	933	1255	46
榜示	1	6	2
榧	168	227	1
榴弾	2979	403	10
構う	24	41778	1379
構え	9188	10855	195
構える	2966	13048	577
構内	10898	4875	188
構図	2753	8933	279
構外	103	72	5
構想	20523	21696	524
構成	114069	68568	2238
構文	2545	3243	47
構築	18925	39461	742
構造	87727	156070	2615
槌	1266	1199	39
槍	5823	5722	293
槍投げ	37	92	15
槍術	610	165	12
様	28295	204298	117314
様々	80065	324482	3638
様変わり	281	254	45
様子	20835	97814	3713
様式	19734	29424	521
様態	428	1048	45
様相	3428	5582	192
槽	1883	4806	107
槿花	15	188	9
樋	1444	1883	43
標	3712	3728	32
標本	8618	7058	155
標柱	214	706	6
標榜	2454	477	44
標準	39507	63847	1228
標的	6619	5817	158
標目	53	154	1
標示	747	951	23
標記	1364	810	16
標語	947	1549	28
標識	6240	12810	248
標高	20245	12592	239
樟	340	3119	176
樟脳	284	180	5
模する	21	2356	66
模倣	4015	3580	91
模写	1406	909	43
模型	9964	8691	286
模擬	1806	6743	96
模本	116	3	1
模様	17957	25629	1417
模範	2138	4286	94
模糊	42	243	6
模索	5431	2130	222
模試	365	5597	59
模造	642	986	49
権	115521	203107	4806
権利	28324	105887	1671
権力	17821	30861	945
権助	194	41	1
権勢	1761	783	36
権化	157	527	14
権原	206	724	12
権妻	6	3	1
権威	9255	13871	366
権現	2853	2075	69
権益	1782	3581	52
権能	728	1044	38
権臣	132	26	1
権蔵	48	20	12
権衡	15	72	3
権謀	32	75	17
権道	6	12	1
権門	325	151	9
権限	13877	28465	565
横	21770	26	2876
横たえる	13	518	42
横たわる	499	4356	279
横っちょ	1	36	3
横っ腹	4	83	3
横っ飛び	12	55	5
横丁	910	1441	80
横並び	248	1368	28
横付け	259	8	19
横倒し	188	312	15
横切る	1323	4280	180
横列	76	113	1
横取り	464	156	45
横合い	17	73	5
横向き	553	1860	67
横好き	5	60	5
横座	11	47	2
横座り	4	139	4
横手	1695	606	31
横抱き	13	138	6
横断	10688	10230	366
横暴	724	1592	38
横書き	632	1236	37
横木	155	303	10
横柄	217	740	36
横槍	171	361	10
横様	3	36	4
横死	271	83	8
横波	100	326	5
横流し	244	179	32
横流れ	14	48	6
横溢	63	62	13
横滑り	450	352	11
横目	228	2153	105
横着	22	468	39
横穴	1670	1129	22
横笛	307	305	14
横筋	46	201	7
横糸	207	483	33
横綱	6513	1753	201
横線	252	843	16
横縞	513	237	15
横腹	72	236	20
横臥	58	50	2
横行	1540	604	65
横車	18	43	3
横転	728	214	18
横這い	46	2627	86
横道	181	976	22
横長	638	638	33
横隊	139	66	2
横領	1590	1197	46
横顔	331	1548	133
横風	227	150	24
樹	14303	18354	430
樹下	147	115	16
樹冠	202	463	4
樹勢	275	745	20
樹木	5351	11779	212
樹林	824	3152	32
樹氷	150	360	14
樹海	346	658	35
樹液	575	1048	36
樹皮	1638	1602	64
樹立	9343	1743	129
樹脂	5098	10306	175
樹陰	10	23	6
樹齢	1263	2345	68
樺	536	372	19
樺の木	32	126	4
樽	2885	4812	141
橄欖	131	74	6
橋	65805	51155	1719
橋台	389	651	14
橋杭	39	56	4
橋板	42	46	4
橋架	74	25	1
橋桁	675	579	18
橋梁	6653	3396	66
橋渡し	774	2352	17
橋畔	15	17	2
橋脚	1839	1372	34
橋詰め	9	79	2
橘	6066	3182	53
橙	897	1327	45
橙色	1311	822	28
機	256695	148347	6462
機上	521	359	12
機会	28578	123122	2084
機体	33058	8501	330
機先	150	129	13
機具	34	191	30
機内	2379	3672	204
機動	22681	7216	244
機器	30358	65711	847
機外	273	106	3
機嫌	934	9677	859
機密	3766	6669	126
機屋	44	240	5
機巧	75	50	2
機微	148	909	22
機敏	431	1278	52
機材	6766	9374	171
機根	33	69	2
機械	32711	62347	1411
機業	102	63	6
機構	37734	48240	775
機略	47	34	2
機知	401	317	31
機種	17735	20793	832
機縁	149	305	13
機織り	209	914	25
機能	93721	275887	4349
機転	826	1032	37
機軸	755	717	15
機運	1761	2171	31
機銃	5301	1134	50
機鋒	2	5	1
機長	2368	919	51
機関	127168	257884	3305
機雷	4450	874	11
機首	2410	677	44
橿鳥	2	7	1
檀家	511	1126	18
檀林	317	57	3
檄	334	467	47
檄する	1	15	1
檄文	291	133	8
檜	1558	6378	172
檣頭	6	13	1
檳榔	83	86	3
檻	776	2188	77
櫂	799	730	23
櫃	540	473	44
櫓	2839	3545	390
櫓下	43	14	1
櫓門	149	88	10
櫛形	190	108	23
櫛目	85	34	1
櫛笥	81	231	3
欄	6781	37964	1144
欄外	215	583	13
欄干	581	909	41
欄間	192	504	15
欠	1562	3171	45
欠かす	290	5964	589
欠く	2358	21752	316
欠け	3378	1099	149
欠ける	1981	20210	512
欠乏	1574	3225	81
欠勤	208	1601	52
欠員	708	1368	19
欠場	6739	198	94
欠如	2278	4506	141
欠字	18	35	1
欠席	2295	4190	177
欠損	1954	5328	143
欠本	23	22	1
欠格	284	1056	28
欠点	6250	15479	321
欠礼	13	194	19
欠航	338	618	31
欠落	1185	1222	72
欠陥	3461	10770	253
欠食	26	313	6
次	228164	6487	13142
次々	16015	10	1096
次いで	16346	769	197
次ぐ	14348	4946	703
次の間	69	172	21
次代	1355	2900	24
次位	146	69	11
次元	19859	31585	594
次号	184	1064	65
次善	119	425	12
次回	4019	38294	1081
次女	3866	3190	323
次子	420	109	8
次官	4043	2004	192
次席	968	319	18
次序	29	9	1
次数	2058	241	20
次月	30	157	1
次期	4167	5080	161
次点	1416	541	149
次男	17121	7194	556
次第	4027	45351	2262
次節	404	447	53
次週	263	500	40
次長	4180	3077	102
次項	348	1977	26
欣々	12	3	1
欣喜	2	6	1
欣快	7	22	2
欣然	9	19	3
欧化	182	149	10
欧文	487	676	6
欧風	167	225	10
欲	2303	11200	370
欲しい	5958	248975	8998
欲する	343	2	131
欲張り	70	959	53
欲張る	10	1514	57
欲得	4	109	4
欲心	13	61	10
欲念	1	9	2
欲情	157	251	20
欲望	1988	11611	358
欲求	1730	15920	360
欲界	73	129	7
欺く	302	2166	66
欺瞞	703	1989	40
欽定	326	122	24
歌	50118	57105	4168
歌い上げる	232	786	47
歌い手	622	517	33
歌う	10822	43043	3418
歌わす	1	96	7
歌人	4593	1886	138
歌仙	435	139	29
歌会	390	305	21
歌劇	7666	839	135
歌口	68	157	4
歌合わせ	1	559	28
歌唱	9379	2155	76
歌壇	519	217	20
歌声	2472	4371	222
歌姫	810	645	32
歌心	28	77	6
歌意	11	36	2
歌手	38310	7250	643
歌曲	3651	826	78
歌書	28	22	1
歌枕	251	361	25
歌碑	699	807	17
歌舞	517	419	19
歌舞伎	7070	5549	313
歌詞	19818	10894	812
歌詠み	28	71	3
歌誌	292	20	4
歌論	165	96	4
歌謡	7781	2173	153
歌道	306	120	3
歌集	1881	821	115
歓呼	190	190	26
歓喜	1224	1901	124
歓声	790	3073	190
歓待	689	321	23
歓心	179	163	8
歓楽	236	239	31
歓談	185	603	31
歓迎	5040	9488	611
歓送	31	329	3
歔欷	2	11	1
止まり	3314	2539	70
止まる	1707	84973	2404
止む	772	6570	865
止め	12175	14771	419
止める	4497	4572	7553
止め金	11	418	16
止宿	43	35	7
止血	496	1671	45
止観	84	118	4
正	58110	16039	835
正しい	8733	139343	2278
正す	457	8056	200
正中	955	1375	27
正伝	323	175	6
正体	7376	9210	353
正使	251	928	9
正則	3327	313	13
正副	61	47	6
正午	2365	2729	179
正史	1971	807	20
正否	70	322	5
正味	449	1366	49
正堂	87	46	2
正夢	72	183	9
正大	144	21	7
正妃	255	47	2
正妻	633	648	9
正嫡	117	22	5
正字	343	412	2
正客	9	207	8
正室	5365	760	32
正常	6451	35506	758
正座	408	2366	89
正式	52914	26003	820
正弦	783	675	8
正当	7721	25279	510
正念	65	245	50
正接	117	37	3
正教	1502	491	38
正数	123	87	3
正文	524	234	6
正方	702	149	2
正月	6781	10440	1111
正本	268	742	13
正札	39	61	3
正格	70	59	2
正業	57	159	3
正殿	389	504	11
正気	860	589	61
正法	331	771	45
正直	2167	29284	1741
正真	164	79	55
正眼	33	66	7
正確	19908	71277	1304
正答	288	1644	20
正統	5731	4884	160
正絹	18	160	4
正編	127	38	3
正義	8300	12147	464
正装	727	812	46
正規	13036	22022	395
正覚	156	204	15
正解	4681	16579	703
正誤	189	776	8
正課	73	367	1
正調	106	126	6
正論	391	2522	59
正負	232	399	13
正貨	176	49	5
正道	957	782	15
正金	360	122	3
正銘	5	11	54
正門	1553	2153	98
正閏	57	18	2
正面	11243	40154	1573
正風	91	45	9
正餐	63	49	1
正鵠	22	217	7
武	34679	1629	107
武人	785	707	85
武備	209	57	5
武具	1022	1084	27
武力	5660	8855	244
武功	1422	352	15
武勇	1206	1209	39
武勲	461	223	6
武名	138	62	4
武器	26529	31809	776
武士	10751	12099	609
武威	305	108	5
武官	3026	891	40
武家	5177	3760	194
武将	13751	6762	184
武弁	4	6	1
武徳	1734	134	6
武技	62	188	3
武断	180	136	4
武神	300	375	26
武者	2245	1532	139
武臣	265	51	2
武芸	1217	749	48
武術	4169	3843	50
武装	20417	7899	336
武辺	37	36	1
武道	3955	5457	249
武鑑	332	65	3
武門	208	179	7
武闘	724	408	17
歩	12472	47525	1752
歩き	3238	10810	42
歩き回る	241	4043	158
歩く	4123	156938	6041
歩み	2370	7187	134
歩み寄り	248	526	8
歩み寄る	83	2018	126
歩み板	80	20	2
歩む	1290	20131	421
歩兵	25332	3460	112
歩合	269	2082	86
歩哨	218	227	11
歩幅	111	1279	33
歩度	104	103	3
歩廊	102	62	4
歩数	212	1563	72
歩武	10	11	2
歩測	22	38	2
歩留まり	197	975	10
歩行	8254	21799	412
歩調	516	1380	54
歩道	4965	14532	364
歪み	1739	15519	209
歪む	112	9155	278
歪める	92	3263	123
歪曲	701	909	45
歯	14064	85244	1970
歯並び	71	4929	61
歯切れ	176	1031	50
歯噛み	9	35	10
歯学	857	573	13
歯根	264	1891	6
歯槽	265	886	27
歯止め	864	3199	73
歯牙	243	509	8
歯痛	110	445	17
歯石	55	2217	73
歯磨き	190	7083	205
歯科	6199	39291	385
歯肉	271	4193	24
歯茎	588	5085	96
歯車	2798	3222	115
歯軋り	9	421	53
歯髄	229	704	3
歳	200848	284846	13159
歳々	4	35	3
歳入	1435	3630	88
歳出	949	5167	110
歳徳	15	17	4
歳晩	2	10	1
歳暮	116	1192	83
歳月	1794	4525	164
歳末	117	359	11
歳計	11	104	2
歳費	161	462	11
歴	7506	12830	355
歴々	16	121	6
歴世	26	28	1
歴代	18723	5576	258
歴任	26827	305	65
歴史	109317	177939	3855
歴年	21	49	1
歴然	193	1461	68
歴程	189	24	2
歴訪	539	118	18
死	43480	74961	2805
死する	157	3150	50
死なす	21	128	4
死に体	66	166	16
死に別れる	6	179	10
死に目	55	237	11
死に絶える	48	450	18
死に際	244	249	14
死に顔	32	187	11
死ぬ	8016	112337	4741
死の灰	70	451	8
死亡	39677	41663	1150
死人	461	1719	70
死体	7024	11046	627
死傷	3686	2257	58
死出	24	69	18
死刑	13904	12323	390
死別	1909	1042	34
死力	116	178	17
死去	72412	1659	177
死命	45	115	1
死因	2878	3544	95
死地	112	255	9
死屍	19	107	13
死後	22566	10627	302
死文	59	74	2
死斑	51	55	3
死期	451	787	29
死没	578	201	11
死活	285	1236	37
死滅	987	584	74
死灰	1	10	1
死物	5	44	1
死球	1393	139	37
死生	282	1350	26
死産	427	1459	20
死病	67	65	3
死相	32	95	5
死神	1713	1627	94
死線	90	162	10
死罪	839	404	26
死者	10617	13715	411
死蔵	60	70	2
死角	474	1314	51
死語	412	976	57
死闘	1364	880	59
死霊	570	549	21
死骸	985	2198	101
死魔	7	13	1
殉ずる	20	100	268
殉国	90	70	2
殉情	17	13	6
殉教	1025	523	42
殉死	628	304	22
殉職	1289	421	19
殉難	242	208	5
殊勝	40	234	14
殊勲	980	83	20
残	5310	14904	89
残す	9036	115239	3247
残り	27138	38387	1484
残り火	33	168	3
残り物	92	495	87
残り香	13	153	6
残る	21979	165059	5235
残任	41	925	1
残余	707	1486	60
残像	243	1020	23
残党	2467	630	47
残務	230	208	6
残品	5	33	1
残土	159	478	8
残塁	61	12	3
残存	6695	3763	111
残忍	932	1056	55
残念	1721	70975	2535
残敵	69	37	3
残暑	66	1201	71
残月	73	79	14
残業	790	18372	513
残欠	70	66	1
残滓	309	501	15
残照	40	117	12
残片	27	16	1
残留	9082	5773	173
残花	10	12	1
残菊	55	9	1
残虐	2061	3123	90
残部	243	114	1
残酷	2059	5273	224
残金	107	1757	46
残雪	179	1453	38
残響	310	991	8
残額	465	2260	33
残飯	193	656	28
残骸	2466	1904	58
残高	1663	15007	251
殖産	866	447	12
殯	94	130	9
殯宮	53	23	4
殲滅	2084	811	45
殴り合い	378	431	36
殴り込み	205	258	19
殴り込む	16	106	4
殴り飛ばす	21	93	5
殴る	671	9968	592
殴打	1019	227	22
殴殺	17	5	2
段	36988	26269	1642
段々	515	1152	1117
段丘	1982	1226	26
段位	1501	751	34
段取り	316	3944	184
段差	1254	5869	100
段幕	2	6	1
段平	56	54	3
段数	420	437	19
段物	25	21	2
段落	467	4758	224
段違い	256	540	15
段階	35934	142685	2173
段飾り	12	142	3
殷盛	2	5	1
殷賑	38	42	6
殺し	14206	3909	172
殺し合い	285	782	33
殺す	4548	47581	2437
殺める	26	377	14
殺人	19038	17929	1123
殺伐	172	320	39
殺傷	1594	1224	89
殺到	2816	593	148
殺害	28514	4775	457
殺意	801	1176	65
殺戮	1518	1849	85
殺気	65	632	62
殺生	533	26	40
殺菌	1703	6815	116
殺虫	1104	2888	81
殺陣	1164	547	39
殺陣師	322	63	11
殺風景	68	665	35
殻	7682	8794	375
殿	12900	14573	1318
殿上	188	133	12
殿下	1259	1910	133
殿中	486	142	17
殿堂	8013	1167	59
殿方	30	229	15
殿舎	160	94	9
殿軍	224	87	4
毀つ	4	56	1
毀損	1634	2988	69
毀棄	46	8	1
毀誉	117	131	5
毅然	227	2179	88
母	56553	125918	9598
母乳	871	15226	329
母体	6994	6944	128
母后	309	72	3
母国	4302	5354	116
母型	65	176	2
母堂	19	180	21
母子	2239	14571	359
母屋	512	1888	78
母性	521	3219	99
母方	4355	1682	61
母校	3544	2873	109
母権	59	247	2
母港	1394	364	12
母系	583	656	21
母線	131	107	4
母胎	180	548	15
母船	446	340	4
母艦	5714	683	34
母親	23689	66435	2619
母語	2113	3244	38
母音	7436	4595	126
毎	14247	11166	2379
毎々	5	23	3
毎回	8732	25098	758
毎夜	284	734	42
毎年	37806	64661	1608
毎日	15182	28466	4892
毎時	2325	1147	25
毎晩	726	3988	210
毎月	7040	38998	691
毎朝	822	6942	282
毎秋	21	30	1
毎秒	2026	157	48
毎週	21865	15238	595
毒	7100	14455	412
毒々しい	45	226	15
毒する	15	615	2
毒味	31	64	7
毒婦	78	47	8
毒害	5	18	1
毒性	4195	7634	119
毒手	16	20	1
毒死	16	15	5
毒殺	1628	382	45
毒気	82	248	19
毒消し	40	158	3
毒液	172	115	1
毒牙	122	111	4
毒物	1185	1960	58
毒矢	151	165	1
毒素	1437	3832	66
毒舌	480	604	30
毒茸	4	12	2
毒草	129	165	4
毒薬	382	519	30
毒虫	34	114	4
毒蛇	391	375	16
毒魚	19	28	1
比	23750	582	1248
比する	66	3486	79
比べ	32345	1324	33
比べる	7360	83325	2979
比べ物	209	2556	64
比丘	647	779	15
比丘尼	364	329	14
比例	10848	4650	376
比喩	1485	2870	103
比定	2303	226	15
比率	9410	29921	596
比翼	95	168	1
比肩	525	206	14
比較	31966	46108	2643
比重	2339	5190	123
比隣	6	6	1
比類	473	758	21
毛	17141	29106	751
毛むくじゃら	91	141	17
毛並み	118	638	39
毛唐	20	46	7
毛嫌い	205	34	15
毛布	627	3977	216
毛抜き	64	341	22
毛根	99	1543	24
毛槍	24	11	1
毛氈	73	156	14
毛深い	101	397	34
毛皮	3138	2132	174
毛穴	120	6988	138
毛筆	300	710	35
毛筋	3	36	3
毛管	47	97	6
毛糸	351	1297	100
毛織り	9	64	7
毛色	1473	1230	46
毛虫	407	730	30
毛髪	676	3007	33
毫も	15	173	4
毬	329	436	7
氏	170040	235035	7429
氏名	2806	20517	333
氏姓	441	118	5
氏子	1378	1603	31
氏族	6215	2382	35
氏神	1075	1793	44
民	34029	28233	1177
民主	27329	42425	1674
民事	5646	11470	314
民俗	7895	5568	212
民兵	4681	748	22
民力	82	70	12
民営	9916	9260	446
民地	24	168	2
民家	3636	9028	228
民宿	611	2730	112
民度	45	538	16
民心	260	216	10
民情	67	44	1
民意	362	2449	47
民放	4614	2223	92
民政	2904	802	29
民族	42786	45311	1412
民有	347	799	17
民権	1442	1663	43
民泊	203	232	7
民法	4988	15871	369
民活	50	173	1
民生	2117	4848	60
民航	118	45	11
民芸	595	1264	43
民草	18	56	5
民衆	9157	11245	376
民訴	50	341	40
民話	1764	1725	60
民謡	4533	2241	112
民選	311	131	9
民間	28701	65391	1032
気	22691	525452	25631
気さく	338	3074	67
気っ風	16	46	114
気の毒	284	3780	314
気まずい	116	2076	148
気丈	153	649	42
気乗り	125	230	22
気付	24	20	1
気付け	86	334	21
気休め	37	872	34
気位	64	258	7
気体	4534	4300	103
気侭	8	2713	120
気候	17733	21993	365
気兼ね	98	1791	77
気分	3681	59347	3164
気前	243	628	51
気力	690	6635	385
気功	413	5090	26
気勢	135	482	27
気化	1021	1046	41
気取り	204	915	41
気取る	37	1796	123
気合い	134	7585	504
気味	2343	19921	1429
気品	375	1731	74
気団	404	237	6
気圏	18	35	3
気圧	6749	8380	321
気孔	278	1177	7
気宇	32	86	8
気安い	10	4176	55
気密	579	3103	21
気弱	276	425	32
気強い	2	69	3
気後れ	44	125	20
気心	92	733	37
気忙しい	2	156	21
気性	1508	1906	74
気息	57	115	9
気抜け	4	37	3
気持ち	8568	262758	9291
気振り	2	27	3
気散じ	1	12	1
気早	3	8	1
気晴らし	271	760	52
気根	80	153	4
気楽	472	7029	326
気概	219	2557	56
気構え	25	456	15
気泡	722	2291	32
気流	2089	2292	66
気温	12630	24541	1423
気炎	11	107	11
気球	3054	1365	32
気疲れ	4	62	11
気短	8	51	2
気立て	57	223	13
気筒	11236	1088	92
気管	815	3793	216
気節	12	14	1
気紛れ	57	2269	173
気絶	1192	387	67
気胸	129	1414	5
気脈	48	73	4
気色	36	413	43
気落ち	121	49	28
気詰まり	2	95	15
気象	10768	12464	381
気負い	44	448	28
気負う	7	965	42
気質	1451	4546	152
気軽	1220	56404	488
気迫	210	1334	71
気運	690	1534	30
気道	663	3563	59
気違い	98	1471	40
気遣い	340	3659	145
気遣う	162	3860	132
気配	1032	11577	739
気配り	197	3490	111
気重	2	20	3
気鋭	474	695	29
気長	26	2164	95
気随	3	11	1
気難しい	190	753	45
気風	586	1183	55
気骨	118	327	14
気高い	109	1001	35
気鬱	15	60	5
水	85312	328103	8405
水こぼし	1	5	1
水の手	56	34	3
水の泡	42	526	15
水上	10288	1935	197
水中	7997	11958	292
水仕	6	28	1
水仕事	10	205	11
水位	2570	5770	69
水先	173	387	14
水兵	1795	691	31
水冷	1633	523	29
水分	4659	37084	848
水切り	197	883	77
水切れ	18	410	16
水利	2229	1979	25
水割り	89	788	67
水力	6856	3206	25
水勢	71	76	2
水口	1169	18	1
水団	7	49	3
水圧	1340	2328	44
水垢	37	546	28
水垢離	40	72	3
水域	10836	5234	43
水増し	367	539	29
水墨	594	879	23
水声	43	16	1
水夫	646	781	36
水子	202	1867	13
水害	3298	3124	44
水密	584	201	7
水屋	84	368	10
水嵩	17	309	14
水差し	131	515	41
水干	78	138	9
水平	8853	13331	337
水底	595	790	24
水張り	18	115	1
水彩	1301	2527	84
水影	9	8	1
水心	65	83	1
水性	442	1534	28
水捌け	49	1675	39
水揚げ	821	1487	59
水攻め	252	156	3
水明	52	82	6
水星	1190	1242	40
水晶	2310	7139	128
水曜	4360	5320	551
水書	21	16	2
水月	268	544	7
水木	1889	255	94
水松	10	53	5
水枕	15	77	1
水柱	166	258	10
水槽	2418	12511	392
水死	341	231	24
水気	157	2388	268
水没	2569	942	60
水沢	1653	417	17
水泡	184	659	27
水泳	6290	6289	253
水洗	809	1182	44
水洗い	156	1383	127
水流	1517	2022	30
水浴	510	317	13
水浴び	188	566	30
水浸し	207	755	37
水涸れ	4	48	4
水深	4348	5057	91
水温	1693	7384	171
水源	5613	5950	70
水準	8824	44992	871
水溶	958	2140	84
水溶き	31	202	37
水滴	656	2596	96
水漬く	2	69	1
水火	82	216	2
水炊き	47	177	18
水煙	65	116	5
水爆	502	524	30
水牛	353	798	35
水物	491	204	12
水玉	286	412	37
水球	770	104	9
水瓶	126	708	57
水生	1619	2508	41
水産	6088	11443	257
水田	5331	8680	183
水疱	239	1263	38
水痘	145	670	9
水盤	117	231	16
水着	2202	3281	312
水神	569	975	15
水禍	5	10	1
水稲	539	1845	19
水筒	233	1242	58
水系	8278	2558	47
水素	14321	16303	289
水絵	97	10	2
水線	887	110	1
水練	74	71	4
水腫	370	775	20
水臭い	2	104	9
水船	29	30	1
水色	1931	2978	141
水芸	28	19	1
水茎	15	9	3
水草	991	3037	98
水菜	68	601	125
水葬	137	90	3
水薬	12	162	1
水藻	2	16	10
水虫	127	2934	84
水蜜	11	51	1
水貝	6	8	4
水責め	62	34	2
水質	3382	14844	117
水路	6699	8010	148
水車	2441	2153	42
水軍	2636	1300	54
水辺	1753	3777	125
水遊び	181	1385	47
水運	1689	601	21
水道	8016	32134	424
水郷	475	562	14
水量	2366	5913	78
水鉢	23	180	14
水銀	3091	4927	116
水鏡	168	180	10
水門	1529	1623	43
水防	293	583	8
水陸	1780	418	18
水際	505	1051	37
水難	486	489	15
水雷	7504	383	36
水面	5379	10489	346
水音	64	547	30
水風呂	45	342	16
水食	6	29	2
水飲み	115	826	27
水飴	229	478	33
水飼い	2	12	1
水魚	94	38	2
水鳥	636	944	31
氷	12982	18086	578
氷原	232	115	11
氷塊	161	131	9
氷壁	78	120	9
氷室	799	326	18
氷山	568	1385	35
氷枕	11	110	13
氷柱	167	510	41
氷水	119	627	58
氷河	4969	2766	109
氷海	113	109	2
氷点	142	140	45
氷結	374	360	25
氷菓	183	56	3
氷解	66	68	10
氷野	6	8	1
氷雨	54	84	4
氷雪	237	200	7
氷魚	16	14	2
永世	637	299	32
永久	5697	8965	624
永代	765	1337	45
永住	1433	5605	83
永劫	190	1345	29
永年	1059	2364	42
永生	50	103	10
永眠	760	227	21
永続	1486	3801	53
永訣	17	43	1
永遠	5865	22269	705
氾濫	2766	1922	102
汀線	52	107	3
汁	2835	16414	1513
汁物	281	697	32
求まる	301	668	20
求め	52808	5673	34
求める	23366	267710	4916
求人	1398	20553	278
求償	77	1089	33
求刑	1142	588	38
求婚	1324	412	18
求心	180	409	43
求愛	628	567	24
求職	597	5815	69
求肥	74	82	10
求道	239	824	10
汎愛	58	4	2
汎用	5053	5921	65
汗	4933	33218	2543
汗だく	36	1073	91
汗取り	6	44	2
汗水	25	498	17
汗腺	129	1172	18
汗顔	6	33	2
汚い	727	11251	579
汚す	297	6457	266
汚らしい	45	441	21
汚れ	2542	21879	539
汚れる	131	13426	582
汚れ役	72	79	3
汚名	567	835	45
汚損	222	969	3
汚染	8628	37400	583
汚水	545	3089	43
汚泥	422	3241	44
汚濁	594	2815	28
汚点	221	487	22
汚物	589	1212	38
汚穢	26	76	19
汚職	2468	2002	119
汚行	2	7	1
汚辱	42	83	9
汝	2561	3886	182
江	16191	1122	129
江上	519	234	8
江湖	223	83	4
江畔	9	6	1
